Newspaper,Heading,Category,Date,Time,URL
Hindiustan Times,Ian Bishop surprises by picking 4 Indians and only 1 Australian in his all-time ODI XI,cricket,2019-06-08,10:32:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-ian-bishop-surprises-by-picking-4-indians-and-only-1-australian-in-his-all-time-odi-xi/story-9sBAdMkd9QrY4KBGsC7PuK.html
Hindiustan Times,"ICC World Cup 2019: ‘Be a man’, Shoaib Akhtar slams AB de Villiers on comeback request",cricket,2019-06-08,15:46:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-be-a-man-shoaib-akhtar-slams-ab-de-villiers-on-comeback-request/story-tkDpV2CycYAXaQ6AtEiigK.html
Hindiustan Times,"ICC World Cup 2019: Pakistan cricketers wanted to ‘celebrate differently’ for India’s Army cap move, PM Imran Khan rejects - Reports",cricket,2019-06-08,12:05:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-pakistan-cricketers-wanted-to-celebrate-differently-for-india-s-army-cap-move-pm-imran-khan-rejects-reports/story-VA3vI28dw1othaI3HvNhYK.html
Hindiustan Times,ICC World Cup 2019: Australia predicted XI against India - Southpaw likely to return,cricket,2019-06-08,20:32:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-australia-predicted-xi-against-india-southpaw-likely-to-return/story-RddSuLcn4xszlg99b0zpzI.html
Hindiustan Times,"ICC World Cup 2019, India vs Australia: Steve Smith hailed as ‘world’s best’ by captain Aaron Finch",cricket,2019-06-08,20:20:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-india-vs-australia-steve-smith-hailed-as-world-s-best-by-captain-aaron-finch/story-xcJYGtDnsoN3hBoWfEP4aI.html
Hindiustan Times,"ICC World Cup 2019: It’s going to be tough, but will achieve goal - Virat Kohli",cricket,2019-06-08,19:36:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-it-s-going-to-be-tough-but-will-achieve-goal-virat-kohli/story-ViAPGGf7VLGVqeT1dc00IP.html
Hindiustan Times,"ICC World Cup 2019: England slam 386/6, claim historic first against Bangladesh",cricket,2019-06-08,19:10:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-england-slam-386-6-claim-historic-first-against-bangladesh/story-JIJelN6ufKqSePYixRqPZJ.html
Hindiustan Times,"ICC World Cup 2019, India vs Australia: Rohit Sharma reacts to MS Dhoni glove controversy",cricket,2019-06-08,19:49:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-india-vs-australia-rohit-sharma-reacts-to-ms-dhoni-glove-controversy/story-NEndYOBmsSkh9qESajO1XN.html
Hindiustan Times,"ICC World Cup 2019, India vs Australia: Rohit Sharma on verge of joining Viv Richards, Sachin Tendulkar in elite list",cricket,2019-06-08,18:44:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-india-vs-australia-rohit-sharma-on-verge-of-joining-viv-richards-sachin-tendulkar-in-elite-list/story-fZqLiMheI1Ln8oIwZBJ4sI.html
Hindiustan Times,"Afghanistan vs New Zealand, ICC World Cup 2019 Live Score at  Taunton: NZ on top as Afghanistan go nine wickets down",cricket,2019-06-08,21:44:00,https://www.hindustantimes.com/cricket/afghanistan-vs-new-zealand-icc-world-cup-2019-live-score-at-taunton/story-9WNpGa9tt4JZZgL300DCuI.html
Hindiustan Times,ICC World Cup 2019: Indian origin net bowler hospitalised after getting hit on head by David Warner shot,cricket,2019-06-08,16:59:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-indian-origin-net-bowler-hospitalised-after-getting-hit-on-head-by-david-warner-shot/story-F6z80xnhN81JXg9RoCYQTJ.html
Hindiustan Times,ICC World Cup 2019: Gautam Gambhir has his say on MS Dhoni glove controversy,cricket,2019-06-08,17:37:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-gautam-gambhir-has-his-say-on-ms-dhoni-glove-controversy/story-58xRi2IawCDjmLmgYwW2oI.html
Hindiustan Times,Newsmaker:The Indian cricket fan ,cricket,2019-06-08,15:54:00,https://www.hindustantimes.com/cricket/newsmaker-the-indian-cricket-fan/story-HDqwFg0ZxTSbNe1TidXe4O.html
Hindiustan Times,"ICC World Cup 2019: ‘Be a man’, Shoaib Akhtar slams AB de Villiers on comeback request",cricket,2019-06-08,15:46:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-be-a-man-shoaib-akhtar-slams-ab-de-villiers-on-comeback-request/story-tkDpV2CycYAXaQ6AtEiigK.html
Hindiustan Times,We will go by ICC norms: CoA chief Vinod Rai on MS Dhoni glove controversy,cricket,2019-06-08,15:22:00,https://www.hindustantimes.com/cricket/we-will-go-by-icc-norms-coa-chief-vinod-rai-on-ms-dhoni-glove-controversy/story-v1rrKMdwXdW8LKw2XwCRCK.html
Hindiustan Times,Virat Kohli’s school sending soil to London as blessing,cricket,2019-06-08,15:27:00,https://www.hindustantimes.com/cricket/virat-kohli-s-school-sending-soil-to-london-as-blessing/story-X53BCxEoyJ2jkbJHXSBccK.html
Hindiustan Times,"India vs Australia, ICC World Cup 2019: India Predicted XI against Australia - Virat Kohli & Co face tough call",cricket,2019-06-08,15:22:00,https://www.hindustantimes.com/cricket/india-vs-australia-icc-world-cup-2019-india-predicted-xi-against-australia-virat-kohli-co-face-tough-call/story-5sM3Anv7UDCLML6ycO993K.html
Hindiustan Times,"ICC World Cup 2019, Afghanistan vs New Zealand: Top 5 player battles - Kane Williamson, Rashid Khan in action",cricket,2019-06-08,13:49:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-afghanistan-vs-new-zealand-top-5-player-battles-kane-williamson-rashid-khan-in-action/story-NGADX1WC8WifmydCs7K18N.html
Hindiustan Times,"ICC World Cup 2019, India vs Australia: Virat Kohli on verge of equalling Sachin Tendulkar’s impressive record",cricket,2019-06-08,15:22:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-virat-kohli-on-verge-of-equalling-sachin-tendulkar-s-impressive-record-against-australia/story-hsD9V15rT3kp9SCI9EgQtM.html
Hindiustan Times,ICC World Cup 2019: Coulter-Nile not sure of place in India game despite 92 against WI,cricket,2019-06-08,13:22:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-coulter-nile-not-sure-of-place-in-india-game-despite-92-against-wi/story-3B5uTvSS85WtbOkl3I3GBJ.html
Hindiustan Times,"England vs Bangladesh, ICC World Cup 2019 live score: Shakib Al Hasan hits ton, Bangladesh four down",cricket,2019-06-08,21:48:00,https://www.hindustantimes.com/cricket/england-vs-bangladesh-icc-world-cup-2019-live-scores-at-cardiff-england-look-to-avoid-hat-trick-of-wc-defeats-against-bangladesh/story-XVtxIrJehqZCegNu9rORBJ.html
Hindiustan Times,"ICC World Cup 2019: Pakistan cricketers wanted to ‘celebrate differently’ for India’s Army cap move, PM Imran Khan rejects - Reports",cricket,2019-06-08,12:05:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-pakistan-cricketers-wanted-to-celebrate-differently-for-india-s-army-cap-move-pm-imran-khan-rejects-reports/story-VA3vI28dw1othaI3HvNhYK.html
Hindiustan Times,ICC World Cup 2019: Afghanistan predicted XI against New Zealand - Ikram Ali Khil to replace Mohammad Shahzad,cricket,2019-06-08,11:55:00,https://www.hindustantimes.com/cricket/icc-world-cup-2019-afghanistan-predicted-xi-against-new-zealand-ikram-ali-khil-to-replace-mohammad-shahzad/story-Za7jet77YY642Vvxp6nH7K.html
