Newspaper,Heading,Date,Time,URL
Indian Express,Xiaomi Redmi Note 7S review: This is Redmi Note 7 + a 48MP camera,2019-05-31,7:04:04 pm,https://indianexpress.com/article/technology/tech-reviews/xiaomi-redmi-note-7s-review-new-48mp-camera-but-hows-the-performance-5758374/
Indian Express,"Smartphones expected in June 2019: OnePlus 7, Oppo Reno, Redmi K20 series and more",2019-05-31,5:54:07 pm,https://indianexpress.com/article/technology/techook/upcoming-smartphones-in-june-2019-oneplus-7-nokia-9-pureview-redmi-k20-series-and-more-5758236/
Indian Express,Four biggest trends at Computex 2019 that you missed,2019-05-31,5:38:28 pm,https://indianexpress.com/article/technology/tech-news-technology/four-biggest-trends-at-computex-2019-that-you-missed-5758780/
Indian Express,"Google: Users prefer 'keep data' settings, quicker deletion will erode user experience",2019-05-31,3:06:26 pm,https://indianexpress.com/article/technology/social/google-user-prefer-keep-data-settings-quicker-deletion-will-erode-user-experience-5758513/
Indian Express,Redmi Note 7 Pro MIUI 10 Global Stable ROM starts rolling out: Here's what it offers,2019-05-31,8:03:11 pm,https://indianexpress.com/article/technology/mobile-tabs/redmi-note-7-pro-miui-10-global-stable-rom-starts-rolling-out-brings-new-ai-camera-modes-security-patch-and-more-5758883/
Indian Express,"Call of Duty: Modern Warfare reboot to be released on October 25, launch trailer out",2019-05-31,6:07:01 pm,https://indianexpress.com/article/technology/gaming/call-of-duty-modern-warfare-reboot-to-be-released-on-october-25-launch-trailer-out-5758671/
Indian Express,Redmi Note 7 Pro MIUI 10 Global Stable ROM starts rolling out: Here’s what it offers,2019-05-31,20:03:11:00,https://indianexpress.com/article/technology/mobile-tabs/redmi-note-7-pro-miui-10-global-stable-rom-starts-rolling-out-brings-new-ai-camera-modes-security-patch-and-more-5758883/
Indian Express,Oppo granted patent for smartphone with a flippable selfie camera: Report,2019-05-31,19:10:47:00,https://indianexpress.com/article/technology/mobile-tabs/oppo-granted-patent-for-smartphone-with-a-flippable-selfie-camera-report-5759077/
Indian Express,Xiaomi Redmi Note 7S review: This is Redmi Note 7 + a 48MP camera,2019-05-31,19:04:04:00,https://indianexpress.com/article/technology/tech-reviews/xiaomi-redmi-note-7s-review-new-48mp-camera-but-hows-the-performance-5758374/
Indian Express,"Call of Duty: Modern Warfare reboot to be released on October 25, launch trailer out",2019-05-31,18:07:01:00,https://indianexpress.com/article/technology/gaming/call-of-duty-modern-warfare-reboot-to-be-released-on-october-25-launch-trailer-out-5758671/
Indian Express,"Smartphones expected in June 2019: OnePlus 7, Oppo Reno, Redmi K20 series and more",2019-05-31,17:54:07:00,https://indianexpress.com/article/technology/techook/upcoming-smartphones-in-june-2019-oneplus-7-nokia-9-pureview-redmi-k20-series-and-more-5758236/
Indian Express,Four biggest trends at Computex 2019 that you missed,2019-05-31,17:38:28:00,https://indianexpress.com/article/technology/tech-news-technology/four-biggest-trends-at-computex-2019-that-you-missed-5758780/
Indian Express,Indian researchers develop low-cost rubbing machine for manufacturing LCDs,2019-05-31,17:03:56:00,https://indianexpress.com/article/technology/science/indian-researchers-develop-low-cost-rubbing-machine-for-manufacturing-lcds-5758360/
Indian Express,WhatsApp beta update for iOS bans users from downloading contact’s profile photos: Report,2019-05-31,16:53:58:00,https://indianexpress.com/article/technology/social/whatsapp-beta-update-for-ios-bans-users-from-downloading-contacts-profile-photos-5758505/
Indian Express,Will exit 2019 with 25% share of $4.5-bn online phone sales: Samsung India,2019-05-31,16:13:50:00,https://indianexpress.com/article/technology/tech-news-technology/will-exit-2019-with-25-share-of-4-5-bn-online-phone-sales-samsung-india-5758706/
Indian Express,Microsoft hints at new modern OS for invisible updates,2019-05-31,15:30:53:00,https://indianexpress.com/article/technology/tech-news-technology/microsoft-hints-at-new-modern-os-for-invisible-updates-5758430/
Indian Express,Tech News of the day: Bose Noise Cancelling Headphones 700 launched,2019-05-31,15:18:27:00,https://indianexpress.com/article/technology/gadgets/tech-news-gadget-launches-bose-noise-cancelling-headphones-700-garmin-instinct-5757933/
Indian Express,"Google: Users prefer ‘keep data’ settings, quicker deletion will erode user experience",2019-05-31,15:06:26:00,https://indianexpress.com/article/technology/social/google-user-prefer-keep-data-settings-quicker-deletion-will-erode-user-experience-5758513/
