Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Schools in Siberian town remain open even as temperature falls to 50C,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/schools-in-siberian-town-remain-open-even-as-temperature-falls-to-50c/articleshow/61791116.cms,0,0.12
Times of India, Hip hop best bet for a cheese that will please Swiss study,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/hip-hop-best-bet-for-a-cheese-that-will-please-swiss-study/articleshow/68436455.cms,0,0.1
Times of India, Car hurled into upper floor of California building,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/car-hurled-into-upper-floor-of-california-building/articleshow/62518276.cms,0,0.1
Times of India, Squirrel initially scares then snuggles with subway riders,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/squirrel-initially-scares-then-snuggles-with-subway-riders/articleshow/69131151.cms,0,0.09
Times of India, Sheep trained to recognise Emma Watson Barrack Obama,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/sheep-trained-to-recognise-emma-watson-barrack-obama/articleshow/61558303.cms,0,0.1
Times of India, Rock used as doorstop is actually a meteorite worth 100K,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/rock-used-as-doorstop-is-actually-a-meteorite-worth-100k/articleshow/66099340.cms,0,0.1
Times of India, Police New Mexico driver fled and said I dont think so,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/police-new-mexico-driver-fled-and-said-i-dont-think-so/articleshow/69309418.cms,0,0.09
Times of India, Ohio homeowner burns down garage in attempt to kill weeds,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/ohio-homeowner-burns-down-garage-in-attempt-to-kill-weeds/articleshow/64307344.cms,1,0.33
Times of India, Dog survives plane crash that kills 3 persons,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/dog-survives-plane-crash-that-kills-3-persons/articleshow/62139263.cms,1,0.36
Times of India, UK man cements his head in oven,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/uk-man-cements-his-head-in-oven/articleshow/61981491.cms,2,0.16
Times of India, Man bites off snake ’ s head in ‘ revenge ’,"mad, mad world",2019-06-17,14:59,https://timesofindia.indiatimes.com/world/mad-mad-world/man-bites-off-snakes-head-in-revenge/articleshow/62994892.cms,2,0.18
