Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
CNN, Australia reels from worst rampage killing in decades for a country thought to have solved this issue,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/05/australia/australia-darwin-gun-attack-intl/index.html,0,0.41
CNN, Four killed in mass shooting in northern Australia,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/04/australia/darwin-shooting-australia-intl/index.html,0,0.39
CNN, Australia is the nicest racist country you will ever see,australia,2019-06-17,15:00,https://edition.cnn.com/2018/09/11/opinions/serena-williams-cartoon-australia-barry/index.html,0,0.37
CNN, New York Times Trump administration discussed Australia tariffs,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/03/politics/trump-australia-tariffs/index.html,1,0.36
CNN, Dinosaur bones shimmering with opal reveal a new species,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/04/world/dinosaur-species-opal-trnd-scn/index.html,1,0.36
CNN, New Australian 50 cent coin features 14 indigenous languages,australia,2019-06-17,15:00,https://edition.cnn.com/style/article/australia-indigenous-language-coin-intl/index.html,1,0.36
CNN, Rival South China Sea visions in spotlight as Washington Beijing front Shangri La Dialogue,australia,2019-06-17,15:00,https://edition.cnn.com/2019/05/30/asia/us-south-china-sea-shangri-la-intl/index.html,2,0.61
CNN, Father of missing backpacker makes tearful appeal for help,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/17/australia/australia-belgian-teen-missing-intl-hnk/index.html,3,0.38
CNN, Five bodies spotted in search for missing Himalayas climbers,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/03/asia/8-climbers-indian-himalayas-avalanche-intl/index.html,3,0.33
CNN, Trump may raise Hong Kong protests with Xi as city remains a thorn in Beijings side,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/17/asia/china-hong-kong-us-protests-intl-hnk/index.html,4,0.41
CNN, Hong Kong extradition bill Hundreds of thousands join third huge protest in a week,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/16/asia/hong-kong-protest-carrie-lam-china-extradition-intl-hnk/index.html,4,0.43
CNN, Australia meth bust shipment of speakers used to hide largest onshore seizure,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/06/asia/largest-meth-bust-onshore-australia-trnd/index.html,5,0.29
CNN, Israel Folau fights unlawful termination of Australia rugby contract,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/06/sport/israel-folau-legal-court-australia-rugby-spt-intl/index.html,5,0.29
CNN, Australia swears in its first aboriginal minister,australia,2019-06-17,15:00,https://edition.cnn.com/2019/05/29/australia/australia-ken-wyatt-first-aboriginal-minster-trnd/index.html,5,0.3
CNN, Spice Girls hint at possible Australian tour dates,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/16/entertainment/spice-girls-australia-world-tour-geri-horner-apologizes-gbr-intl-scli/index.html,6,0.53
CNN, Cardinal Pell back in prison while judges consider appeal,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/06/asia/cardinal-pell-appeal-intl/index.html,7,0.56
CNN, Winx Highlights from a golden career so far,australia,2019-06-17,15:00,https://edition.cnn.com/2018/10/25/sport/gallery/winx-career-longines-spt-intl/index.html,8,0.57
CNN, 19 best places to travel for the summer of 2019,australia,2019-06-17,15:00,https://edition.cnn.com/travel/article/summer-travel-places-2019/index.html,9,0.57
CNN, Men are suing women who accused them of harassment Will it stop others from speaking out,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/05/europe/metoo-defamation-trials-sandra-muller-france-intl/index.html,10,1.0
CNN, Chinese warships arrive in Sydney Harbor on Australian stopover,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/03/australia/chinese-warships-australia-intl/index.html,11,0.52
CNN, Perth spends 278k on public toilet for Instagrammers,australia,2019-06-17,15:00,https://edition.cnn.com/travel/article/crawley-blue-boat-shed-instagram-perth/index.html,12,0.21
CNN, Potential antidote discovered for worlds most venomous sea creature the box jellyfish,australia,2019-06-17,15:00,https://edition.cnn.com/2019/05/01/health/box-jellyfish-antidote-scn-intl/index.html,12,0.21
CNN, Australia beats Brazil after brilliant Womens World Cup comeback,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/13/football/brazil-marta-australia-womens-world-cup-highlights-day-seven-spt-intl/index.html,12,0.2
CNN, US intelligence partners wary of Barrs Russia review,australia,2019-06-17,15:00,https://edition.cnn.com/2019/05/30/politics/barr-intelligence-review-allies-reaction/index.html,12,0.22
CNN, Why China is not celebrating the unexpected Australian election result,australia,2019-06-17,15:00,https://edition.cnn.com/2019/05/20/opinions/china-not-celebrating-australian-election-intl/index.html,13,0.58
CNN, Australian police deny waging war on the media but more raids are possible,australia,2019-06-17,15:00,https://edition.cnn.com/2019/06/06/media/police-raid-abc-australia/index.html,14,0.58
