Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, Five suspects in Easter bombings extradited to Sri Lanka,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/five-suspects-in-easter-bombings-extradited-to-sri-lanka/articleshow/69787908.cms,0,0.34
Times of India, 7 killed in Kabul suicide car bomb attack,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/7-killed-in-kabul-suicide-car-bomb-attack/articleshow/69592803.cms,0,0.3
Times of India, Lanka ministers who had quit mull a U turn,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/lanka-ministers-who-had-quit-mull-a-u-turn/articleshow/69807638.cms,0,0.3
Times of India, Sri Lanka President sacks intelligence chief over Easter attacks probe,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/sri-lanka-president-sacks-intelligence-chief-over-easter-attacks-probe/articleshow/69703953.cms,1,0.21
Times of India, UK relaxes Sri Lanka travel advice issued after attacks,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/uk-relaxes-sri-lanka-travel-advice-issued-after-attacks/articleshow/69677308.cms,1,0.18
Times of India, Sri Lanka MPs clash with president over Easter attacks probe,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/sri-lanka-mps-clash-with-president-over-easter-attacks-probe/articleshow/69710941.cms,1,0.18
Times of India, Sri Lanka proposes new law on fake news after Easter attacks,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/sri-lanka-proposes-new-law-on-fake-news-after-easter-attacks/articleshow/69665466.cms,1,0.13
Times of India, Sirisena contradicts Lanka intelligence chiefs testimony says not privy to Easter attack warning,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/sirisena-contradicts-lanka-intelligence-chiefs-testimony-says-not-privy-to-easter-attack-warning/articleshow/69583919.cms,1,0.2
Times of India, Bhutan gays celebrate after homosexuality decriminalised,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/bhutan-gays-celebrate-after-homosexuality-decriminalised/articleshow/69704900.cms,1,0.18
Times of India, Sri Lanka govt defies Sirisena to resume parliamentary probe into Easter blasts,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/sri-lanka-govt-defies-sirisena-to-resume-parliamentary-probe-into-easter-blasts/articleshow/69742691.cms,1,0.26
Times of India, Sri Lankan President warns against emergence of a Muslim Prabhakaran,south asia,2019-06-17,14:59,https://timesofindia.indiatimes.com/world/south-asia/sri-lankan-president-warns-against-emergence-of-a-muslim-prabhakaran/articleshow/69712922.cms,2,0.25
