Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
CNN, Kidnapped Canadians rescued in Ghana,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/12/africa/canadian-women-release-ghana-intl/index.html,0,0.37
CNN, Ghanas floating village clings to ancient traditions,africa,2019-06-17,15:00,https://edition.cnn.com/travel/article/nzulezo-ghana-stilt-village-intl/index.html,0,0.33
CNN, The man who plays the saxophone without the instrument,africa,2019-06-17,15:00,https://edition.cnn.com/2019/05/03/africa/nigerian-man-plays-saxophone-with-mouth-intl/index.html,1,0.11
CNN, The African Union seeks a more United States of Africa,africa,2019-06-17,15:00,https://edition.cnn.com/2019/05/09/africa/au-passport-free-trade-area-intl/index.html,1,0.11
CNN, What makes the Protea the most sought after flower,africa,2019-06-17,15:00,https://edition.cnn.com/videos/world/2019/05/30/marketplace-africa-protea-flowers-south-africa-vision.cnn,1,0.11
CNN, The schoolgirls fighting against child marriage in Nigeria,africa,2019-06-17,15:00,https://edition.cnn.com/2019/05/25/africa/nigerian-girls-child-marriage-campaign-intl/index.html,1,0.1
CNN, Former Nigerian dictator 267m seized from foreign account,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/05/africa/nigeria-abacha-stolen-loot-jersey-intl/index.html,1,0.1
CNN, Cape Verdes colorful carnival,africa,2019-06-17,15:00,https://edition.cnn.com/videos/tv/2019/04/30/inside-africa-vision.cnn,1,0.1
CNN, Woman sits exams 30 minutes after giving birth,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/12/africa/woman-writes-exams-after-giving-birth-scli/index.html,1,0.14
CNN, She wants women to have good sex So she started a website where they can talk about it safely,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/12/africa/ghana-sex-positivity-as-equals-intl/index.html,2,0.53
CNN, Why lesbian romance film was banned in Kenya,africa,2019-06-17,15:00,https://edition.cnn.com/style/article/wanuri-kahiu-kenya-lgbtq-rafiki-intl/index.html,3,1.0
CNN, The social media campaign that aims to topple leader of Africas North Korea,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/14/africa/eritrea-social-medial-campaign-intl/index.html,4,0.39
CNN, Why social media is going blue for Sudan,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/13/africa/sudan-social-media-campaign-intl/index.html,4,0.4
CNN, Social media blocked as Liberians protest,africa,2019-06-17,15:00,https://edition.cnn.com/2019/06/07/africa/liberia-protests-george-weah/index.html,4,0.41
