Newspaper,Heading,Date,Time,URL
Hindiustan Times,"Samsung Galaxy M40 India sale: Price, specifications, deals and offers",2019-06-17,17:34:00,https://www.hindustantimes.com/tech/samsung-galaxy-m40-india-sale-price-specifications-deals-and-offers/story-zPhngT0iiPBFoClPLvU6bK.html
Hindiustan Times,Instagram working on a new way of recovering hacked accounts,2019-06-17,17:13:00,https://www.hindustantimes.com/tech/instagram-working-on-a-new-way-of-recovering-hacked-accounts/story-vV7Y3jJgNDyZtbfzqqvyyO.html
Hindiustan Times,Huawei founder says revenue will be billions below forecast,2019-06-17,17:34:00,https://www.hindustantimes.com/tech/huawei-founder-says-revenue-will-be-billions-below-forecast/story-vB94OMbGtuifpy0TblBAkO.html
Hindiustan Times,ANT Audio Wave 702 review,2019-06-17,16:22:00,https://www.hindustantimes.com/tech/ant-audio-wave-702-review/story-JkIu39QbpHNtAgxqRJ95rL.html
Hindiustan Times,This popular video game is facing down copycats in China,2019-06-17,16:22:00,https://www.hindustantimes.com/tech/this-popular-video-game-is-facing-down-copycats-in-china/story-3fsbZ9HZDEFtihMZSFAZ9M.html
Hindiustan Times,"Samsung’s Lee looks beyond the next decade with 6G, system chips",2019-06-17,16:22:00,https://www.hindustantimes.com/tech/samsung-s-lee-looks-beyond-the-next-decade-with-6g-system-chips/story-Db1eLrCjJ2y84lo5ksgBNN.html
Hindiustan Times,Twitter app to soon return on  Apple’s macOS,2019-06-17,13:19:00,https://www.hindustantimes.com/tech/twitter-app-to-soon-return-on-apple-s-macos/story-Tj5AbVTjwCfXJ1VCw9xsmO.html
Hindiustan Times,"Infinix Hot 7 Pro goes on sale on Flipkart, priced at Rs 8,999",2019-06-17,13:14:00,https://www.hindustantimes.com/tech/infinix-hot-7-pro-goes-on-sale-on-flipkart-priced-at-rs-8-999/story-Z443x9asHBUHYcXlSH11aI.html
Hindiustan Times,Huawei Mate 30 Pro may feature OnePlus 7 Pro-like 90Hz display,2019-06-17,13:07:00,https://www.hindustantimes.com/tech/huawei-mate-30-pro-may-feature-oneplus-7-pro-like-90hz-display/story-9cLINA0WCNYjvDT9656j9J.html
Hindiustan Times,Tech firms can’t dodge responsibility for chaos they create: Apple CEO Tim Cook,2019-06-17,13:03:00,https://www.hindustantimes.com/tech/tech-firms-can-t-dodge-responsibility-for-chaos-they-create-apple-ceo-tim-cook/story-LFsqielnYqLKXaSTKwYsmI.html
Hindiustan Times,"Redmi 7, Mi A2 to Redmi Y3: Top Xiaomi phones listed on Amazon’s Mi Days sale",2019-06-17,12:05:00,https://www.hindustantimes.com/tech/redmi-7-mi-a2-to-redmi-y3-top-xiaomi-phones-listed-on-amazon-s-mi-days-sale/story-xswHEboDJ4LhMndColdK7H.html
Hindiustan Times,Lyrics website Genius accuses Google of copying its content ,2019-06-17,10:48:00,https://www.hindustantimes.com/tech/lyrics-website-genius-accuses-google-of-copying-its-content/story-zbFwRT3UsycSx4yTScSDPM.html
Hindiustan Times,Huawei readies for 40-60% drop in international smartphone shipments,2019-06-17,09:55:00,https://www.hindustantimes.com/tech/huawei-readies-for-40-60-drop-in-international-smartphone-shipments/story-NGISVnNiNe3A4hFowODvFO.html
Hindiustan Times,Broadcom’s $2 billion warning rattles global chip sector ,2019-06-16,14:27:00,https://www.hindustantimes.com/tech/broadcom-s-2-billion-warning-rattles-global-chip-sector/story-bjwp8eWVXSwln42hzbZd3J.html
Hindiustan Times,Amazon Game Studios lays off dozens of developers: Report,2019-06-16,14:20:00,https://www.hindustantimes.com/tech/amazon-game-studios-lays-off-dozens-of-developers-report/story-HZychCl2tYZT6SbqitLukJ.html
Hindiustan Times,Adobe developing AI that can detect Photoshopped-images,2019-06-16,14:16:00,https://www.hindustantimes.com/tech/adobe-developing-ai-that-can-detect-photoshopped-images/story-RKuzxHBouIVKAlSy7RXkYN.html
Hindiustan Times,Samsung Galaxy Fold launch date delayed beyond July ,2019-06-16,14:12:00,https://www.hindustantimes.com/tech/samsung-galaxy-fold-launch-date-delayed-beyond-july/story-3nlWSliPvJtZnoG6vEZeYP.html
Hindiustan Times,CERN abandons Microsoft as licensing costs shoot up,2019-06-16,14:06:00,https://www.hindustantimes.com/tech/cern-abandons-microsoft-as-licensing-costs-shoot-up/story-tw2xT2cNwbzvdl1rAjxiNL.html
Hindiustan Times,Researchers develop algorithm for better robot-human synergy,2019-06-16,14:03:00,https://www.hindustantimes.com/tech/researchers-develop-algorithm-for-better-robot-human-synergy/story-VosheSYctemRWOOZBDeG7I.html
Hindiustan Times,"Here are the top value-for-money smartphones in India under Rs 10,000",2019-06-17,09:56:00,https://www.hindustantimes.com/tech/xiaomi-redmi-note-7s-to-samsung-galaxy-m10-best-smartphones-under-rs-10-000/story-pSsFUEjblSRvFPEb84pcxN.html
Hindiustan Times,Samsung Galaxy M40 review: A worthy alternative to Xiaomi Redmi Note 7 Pro,2019-06-16,12:14:00,https://www.hindustantimes.com/tech/samsung-galaxy-m40-review-a-worthy-alternative-to-xiaomi-redmi-note-7-pro/story-zrkkOH0ObToL2oGniIiuXM.html
Hindiustan Times,Amazon sued again for Alexa recording kids’ voices,2019-06-15,17:37:00,https://www.hindustantimes.com/tech/amazon-sued-again-for-alexa-recording-kids-voices/story-tQyHvYWKBEkF801bVewPrM.html
Hindiustan Times,"Huawei has 56,492 patents and it’s not afraid to use them",2019-06-15,17:33:00,https://www.hindustantimes.com/tech/huawei-has-56-492-patents-and-it-s-not-afraid-to-use-them/story-T7US3c2hkCd5TmHrJRlHxH.html
Hindiustan Times,Forwarding info to group invitation: WhatsApp’s five new features that you may have missed,2019-06-15,17:27:00,https://www.hindustantimes.com/tech/forwarding-info-to-group-invitation-whatsapp-s-five-new-features-that-you-may-have-missed/story-PXJzMVvmek9PHZRopUqcVP.html
