Newspaper,Heading,Date,Time,URL
Hindiustan Times,Tech giants oppose UK proposal to eavesdrop on encrypted chats,2019-05-31,11:07:00,https://www.hindustantimes.com/tech/tech-giants-oppose-uk-proposal-to-eavesdrop-on-encrypted-chats/story-9CzARE7mq39kIPRQWL9CXK.html
Hindiustan Times,Xiaomi Redmi Note 7S with 48-megapixel camera goes on sale tonight,2019-05-30,18:53:00,https://www.hindustantimes.com/tech/xiaomi-redmi-note-7s-with-48-megapixel-camera-goes-on-sale-tonight/story-9uZMx1mpZrHUWXQbotx8kI.html
Hindiustan Times,"PUBG Mobile 0.13.0 update: Godzilla crossover, new team deathmatch mode and more ",2019-05-30,18:53:00,https://www.hindustantimes.com/tech/pubg-mobile-0-13-0-update-godzilla-crossover-new-team-deathmatch-mode-and-more/story-NIec8ujtBFdRWzA3zDZPlJ.html
Hindiustan Times,Samsung Galaxy M40 India launch: 5 things we know about the new phone,2019-05-30,16:21:00,https://www.hindustantimes.com/tech/samsung-galaxy-m40-india-launch-5-things-we-know-about-the-new-phone/story-Hz9UCyheO1aKdLiMToZBHI.html
Hindiustan Times,Google to still ‘block’ ad blockers on Chrome,2019-05-30,16:20:00,https://www.hindustantimes.com/tech/google-to-still-block-ad-blockers-on-chrome/story-Dr6yFe28vtDizkdsFrFJMP.html
Hindiustan Times,"Xiaomi Redmi K20 Pro 12GB RAM model in the works, to take on OnePlus 7 Pro",2019-05-30,15:52:00,https://www.hindustantimes.com/tech/xiaomi-redmi-k20-pro-12gb-ram-model-in-the-works-to-take-on-oneplus-7-pro/story-fxkDoxEYKVBjKQih9Vsv7H.html
Hindiustan Times,"Detel launches cheapest LED TV in India, priced at Rs 3,699",2019-05-30,13:52:00,https://www.hindustantimes.com/tech/detel-launches-cheapest-led-tv-in-india-priced-at-rs-3-699/story-LT0mXH2b6Xy7eTY7K1AbPK.html
Hindiustan Times,"Alibaba Cloud unveils new products, calls India important market",2019-05-30,12:58:00,https://www.hindustantimes.com/tech/alibaba-cloud-unveils-new-products-calls-india-important-market/story-dKVRsuyumf44OJ0vynaGjO.html
Hindiustan Times,Chinese database leaks 42.5 million records from dating apps,2019-05-30,12:52:00,https://www.hindustantimes.com/tech/chinese-database-leaks-42-5-million-records-from-dating-apps/story-BkD2IIbP8XCbzPpCGP4T4N.html
Hindiustan Times,"Cricket World Cup 2019: Flipkart, Xiaomi launch ‘30-day keep or exchange plan’ for Mi TVs",2019-05-30,13:55:00,https://www.hindustantimes.com/tech/cricket-world-cup-2019-flipkart-xiaomi-launch-30-day-keep-or-exchange-plan-for-mi-tvs/story-HhqX8lDQeHPr8uRPj9ctDP.html
