Newspaper,Heading,Date,Time,URL
Time of India,Telangana Stree Nidhi CCFL recruitment 2019: Apply online for 144 Assistant Manager posts,2019-06-02, 14:32:00,https://timesofindia.indiatimes.com/home/education/news/telangana-stree-nidhi-ccfl-recruitment-2019-apply-online-for-144-assistant-manager-posts/articleshow/69619456.cms
Time of India,Rajashthan Board to declare Class 10th result 2019 tomorrow @rajresults.nic.in,2019-06-02, 13:53:00,https://timesofindia.indiatimes.com/home/education/news/rajashthan-board-to-declare-class-10th-result-2019-tomorrow-rajresults-nic-in/articleshow/69619212.cms
Time of India,SECL Recruitment 2019: Apply for 5500 apprenticeship in  South Eastern Coalfields,2019-06-02, 11:15:00,https://timesofindia.indiatimes.com/home/education/news/secl-recruitment-2019-apply-for-5500-apprenticeship-in-south-eastern-coalfields/articleshow/69617744.cms
Time of India,DU admissions: Students face technical glitches during online registration process,2019-06-02, 08:54:00,https://timesofindia.indiatimes.com/home/education/news/du-admissions-students-face-technical-glitches-during-online-registration-process/articleshow/69616745.cms
Time of India,PCMS doctors up in arms over delayed promotions & direct quota recruitment,2019-06-01, 21:53:00,https://timesofindia.indiatimes.com/home/education/news/pcms-doctors-up-in-arms-over-delayed-promotions-direct-quota-recruitment/articleshow/69614137.cms
Time of India,"Exam Controller arrest: Irregularities, exam cancellations dent UPPSC credibility",2019-06-01, 21:47:00,https://timesofindia.indiatimes.com/home/education/news/exam-controller-arrest-irregularities-exam-cancellations-dent-uppsc-credibility/articleshow/69614071.cms
Time of India,"APS, Dagshai Celebrates 33rd Founders’ Day",2019-06-01, 21:42:00,https://timesofindia.indiatimes.com/home/education/news/aps-dagshai-celebrates-33rd-founders-day/articleshow/69614027.cms
Time of India,Allahabad University prepares for UG and PG admission,2019-06-01, 21:29:00,https://timesofindia.indiatimes.com/home/education/news/allahabad-university-prepares-for-ug-and-pg-admission/articleshow/69613883.cms
Time of India,Odisha plus II admission to begin from June 6,2019-06-01, 21:09:00,https://timesofindia.indiatimes.com/home/education/news/odisha-plus-ii-admission-to-begin-from-june-6/articleshow/69613454.cms
Time of India,Kerala a model in local self-governance: LSG minister,2019-06-01, 20:38:00,https://timesofindia.indiatimes.com/home/education/news/kerala-a-model-in-local-self-governance-lsg-minister/articleshow/69613319.cms
Time of India,`The Punjab Sports University’ to operationalize from September 1,2019-06-01, 20:27:00,https://timesofindia.indiatimes.com/home/education/news/the-punjab-sports-university-to-operationalize-from-september-1/articleshow/69613074.cms
Time of India,MMU B.Com student booked for impersonation in examination hall,2019-06-01, 19:57:00,https://timesofindia.indiatimes.com/home/education/news/mmu-b-com-student-booked-for-impersonation-in-examination-hall/articleshow/69612783.cms
Time of India,"NTA NEET 2019 OMR sheet & recorded responses released at ntaneet.nic.in, result on June 5",2019-06-01, 19:48:00,https://timesofindia.indiatimes.com/home/education/news/nta-neet-2019-omr-sheet-recorded-responses-released-at-ntaneet-nic-in-challenge-till-june-2/articleshow/69612152.cms
Time of India,UPSC prelims 2019 today; follow these instructions,2019-06-01, 19:37:00,https://timesofindia.indiatimes.com/home/education/news/upsc-prelims-2019-tomorrow-check-important-instructions-here/articleshow/69606962.cms
Time of India,"CISF Head Constable Admit Card 2019 released @ cisfrectt.in, download here",2019-06-01, 18:39:00,https://timesofindia.indiatimes.com/home/education/news/cisf-head-constable-admit-card-2019-to-be-released-today-cisfrectt-in-check-details-here/articleshow/69606770.cms
Time of India,UPSC prelims 2019: Metro services to begin at 6 am on all lines tomorrow,2019-06-01, 17:25:00,https://timesofindia.indiatimes.com/home/education/news/upsc-prelims-2019-metro-services-to-begin-at-6-am-on-all-lines-tomorrow/articleshow/69611240.cms
Time of India,"Jammu University sets up 3 centres for entrepreneurship, skill development",2019-06-01, 16:43:00,https://timesofindia.indiatimes.com/home/education/news/jammu-university-sets-up-3-centres-for-entrepreneurship-skill-development/articleshow/69610856.cms
Time of India,"Count surplus teachers only after admissions are complete, say graduate teachers",2019-06-01, 16:22:00,https://timesofindia.indiatimes.com/home/education/news/count-surplus-teachers-only-after-admissions-are-complete-say-graduate-teachers/articleshow/69610464.cms
Time of India,"BRO Recruitment 2019: Apply offline for 778 Driver, Electrician & other posts; download application form here",2019-06-01, 12:26:00,https://timesofindia.indiatimes.com/home/education/news/bro-recruitment-2019-apply-offline-for-778-driver-electrician-other-posts-download-application-form-here/articleshow/69608270.cms
