Newspaper,Heading,Date,Time,URL
India Today, HC rejects plea for staying TET,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/hc-rejects-plea-for-staying-tet-1540690-2019-06-02
India Today," Prime Minister’s Scholarship Scheme major changes approved: IPS association, kin of slain soldiers hail Modi govt decision",2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/prime-minister-s-scholarship-scheme-major-changes-ips-association-kin-of-slain-soldiers-hail-modi-govt-decision-1540688-2019-06-02
India Today," UPPSC exam 'solvers gang' busted, 6 arrested",2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/uppsc-exam-solvers-gang-busted-6-arrested-1540681-2019-06-02
India Today, This Russia firm is offering women extra pay to wear skirts and dresses for their 'feminity marathon' campaign,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/russia-firm-offering-women-extra-pay-to-wear-skirts-dresses-feminity-marathon-campaign-1540658-2019-06-02
India Today, Hours after declaring Arutla Anamika passed Telangana Board fails her again,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/hours-after-declaring-arutla-anamika-passed-telangana-board-fails-her-again-1540652-2019-06-02
India Today, Rajasthan government increases financial aid given to girls under 'Aapki Beti' scheme,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/rajasthan-government-increases-financial-aid-given-to-girls-under-aapki-beti-scheme-1540646-2019-06-02
India Today," Andhra University UG, PG result 2019 declared, check result at andhrauniversity.edu.in",2019-06-02,14:45,https://www.indiatoday.in/education-today/notification/story/andhra-university-ug-pg-result-2019-declared-check-result-at-andhrauniversity-edu-in-1540609-2019-06-02
India Today," Maharashtra EWS quota row: SC asks to make revised admission list, complete counselling by June 4",2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/maharashtra-ews-quota-row-sc-asks-to-make-revised-admission-list-complete-counselling-by-june-4-1540639-2019-06-02
India Today, rajresults.nic.in to declare RBSE 10th Result 2019 tomorrow at 11 am: Direct link to check BSER 10 scores,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/rajresults-nic-in-to-declare-rbse-10th-result-2019-tomorrow-at-11-am-direct-link-to-check-bser-10-scores-1540494-2019-06-02
India Today, 3 centres to be set up under Jammu University for skill development and entrepreneurship ,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/3-centres-jammu-university-skill-development-entrepreneurship-divd-1540454-2019-06-02
India Today, RBSE 10th Result 2019 date and time confirmed: Check Rajasthan Board Class 10 results @ rajresults.nic.in ,2019-06-02,14:45,https://www.indiatoday.in/education-today/news/story/rbse-10th-result-2019-date-and-time-confirmed-check-rajasthan-board-class-10-results-rajresults-nic-in-1540493-2019-06-02
