Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Time of India, Tamil Nadu Board Exam 2019 Date sheet for class 10 and 12 released,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/tamil-nadu-board-exam-2019-date-sheet-for-class-10-and-12-released/articleshow/67742012.cms,11,0.35
Time of India, TS Inter Results 2018 Telangana Inter 1st 2nd year results declared girls outperform boys,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/ts-inter-results-2018-telangana-inter-1st-2nd-year-results-soon-check-your-score-here/articleshow/63741300.cms,12,0.54
Time of India, Telangana Inter 1st 2nd year 2018 results today at 9am register here to get your results,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/ts-results-2018-telangana-intermediate-1st-2nd-year-results-tomorrow-at-9am-register-here-to-get-your-results/articleshow/63732589.cms,12,0.47
Time of India, HPBOSE Result 2018 HP Board Class 12 results expected on or before April 25 check at hpbose org,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/hpbose-result-2018-hp-board-class-12-results-expected-on-april-25-check-at-hpbose-org/articleshow/63825042.cms,13,0.28
Time of India, HP BOSE Results 2018 Himachal Pradesh Board class 12 Results on 24 April register here to get your result,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/hp-bose-results-2018-himachal-pradesh-board-class-12-results-on-24-april/articleshow/63879030.cms,13,0.32
Time of India, UP Board Results 2018 UPMSP Board 2018 Class 10 12 Results on April 29 get your result here,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/upmsp-board-results-2018-up-board-class-10-12-results-date-and-time-confirmed-check-here/articleshow/63892797.cms,13,0.33
Time of India, Punjab Board Results 2018 PSEB likely to declare Class 12 results pseb ac in on April 28,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/punjab-board-results-2018-pseb-likely-to-declare-class-12-results-on-april-28/articleshow/63845896.cms,13,0.46
Time of India, UP Board result 2018 UPMSP Class 10 12 result tomorrow register here for result SMS,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/up-board-result-2018-upmsp-class-10-12-result-tomorrow-register-here-for-result-sms/articleshow/63949048.cms,13,0.36
Time of India, MBOSE HSSLC Result 2018 Meghalaya HSSLC Science Commerce Vocational results declared results mbose in,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/mbose-result-2018-meghalaya-board-hsslc-result-for-science-commerce-vocational-streams-today-mbose-in/articleshow/64100685.cms,14,0.59
Time of India, Chhattisgarh class 10 and 12 results Girls outshine boys,board exams,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/board-exams/chhattisgarh-class-10-and-12-results-girls-outshine-boys/articleshow/64098973.cms,15,1.0
