Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Time of India, BSF recruitment 2019 Online registration ends today for 1072 HC posts at bsf nic in,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/bsf-recruitment-2019-online-registration-ends-today-for-1072-hc-posts-at-bsf-nic-in/articleshow/69749748.cms,0,0.33
Time of India, IAF AFCAT recruitment 2019 Apply online at afcat cdac in,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/iaf-afcat-recruitment-2019-apply-online-at-afcat-cdac-in/articleshow/69623681.cms,0,0.29
India Today, LIC ADO Recruitment 2019 Official notice released check important dates for recruitmentLIC ADO Recruitment 2019 LIC releases the notice for hiring Interested and eligible can apply online for LIC ADO Recruitment,jobs-and-careers,2019-06-17,14:42:00,https://www.indiatoday.in/education-today/jobs-and-careers/story/lic-ado-recruitment-2019-official-notice-released-check-important-dates-for-recruitment-1529509-2019-05-20,0,0.26
Time of India, BSF recruitment 2019 Notification for 1072 posts announced Apply from May 14,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/bsf-recruitment-2019-notification-for-1072-posts-announced-apply-from-may-14/articleshow/68924241.cms,0,0.3
Time of India, TNPSC Research Assistant Recruitment 2019 Apply online tnpsc gov in,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/tnpsc-research-assistant-recruitment-2019-apply-online-tnpsc-gov-in/articleshow/69123999.cms,0,0.3
Time of India, UPSC Engineering Services Main exam 2019 admit card released at upsc gov in,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/upsc-engineering-services-main-exam-2019-admit-card-released-at-upsc-gov-in/articleshow/69689120.cms,1,0.24
The Hindu, Kanishak Kataria a B Tech graduate from IIT Bombay tops UPSC civil services exam,jobs-and-careers,2019-04-06,08:11:00,https://www.thehindu.com/education/careers/btech-from-iit-bombay-tops-upsc-civil-services-exam/article26749390.ece,1,0.17
Time of India, TPSC admit card 2019 released for TCS Grade II exam at tpsconline in,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/tpsc-admit-card-2019-released-for-tcs-grade-ii-exam-at-tpsconline-in/articleshow/69784149.cms,1,0.16
Time of India, UP Police Constable revised result released at uppbpb gov in download here,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/up-police-constable-revised-result-released-at-uppbpb-gov-in-download-here/articleshow/69749835.cms,1,0.2
Time of India, TNPSC AAO result 2019 announced at tnpsc gov in download here,jobs-and-careers,2019-06-17,14:42,https://timesofindia.indiatimes.com/home/education/jobs/news/tnpsc-aao-result-2019-released-at-tnpsc-gov-in-download-here/articleshow/69466692.cms,1,0.19
