Newspaper,Heading,Date,Time,URL
Indian Express,"GQ 100 Best Dressed 2019: Sonam Kapoor Ahuja, Katrina Kaif turn up the heat at the red carpet",2019-06-02,1:56:01 pm,https://indianexpress.com/article/lifestyle/fashion/gq-100-best-dressed-2019-sonam-kapoor-ahuja-katrina-kaif-5761007/
Indian Express,"Theatre director Mohit Takalkar on his debut Marathi film Medium Spicy, and the possibility of Indian commercial cinema telling personal stories",2019-06-02,10:55:03 am,https://indianexpress.com/article/lifestyle/art-and-culture/spicing-it-up-mohit-takalkar-medium-spicy-pune-5760546/
Indian Express,"GQ 100 Best Dressed 2019: Sonam Kapoor Ahuja, Katrina Kaif turn up the heat at the red carpet",2019-06-02,13:56:01:00,https://indianexpress.com/article/lifestyle/fashion/gq-100-best-dressed-2019-sonam-kapoor-ahuja-katrina-kaif-5761007/
Indian Express,"Buckwheat Canapes, for that mindful snacking",2019-06-02,13:42:46:00,https://indianexpress.com/article/lifestyle/food-wine/recipe-of-buckwheat-canopes-for-that-mindful-snacking-5760836/
Indian Express,Bharat promotions: Katrina Kaif keeps things chic and stylish in this Steve Madden dress,2019-06-02,11:33:21:00,https://indianexpress.com/article/lifestyle/fashion/bharat-promotions-katrina-kaif-steve-madden-dress-5760930/
Indian Express,A trifle of great importance,2019-06-02,11:01:47:00,https://indianexpress.com/article/lifestyle/food-wine/trifle-great-importance-5760312/
Indian Express,"Theatre director Mohit Takalkar on his debut Marathi film Medium Spicy, and the possibility of Indian commercial cinema telling personal stories",2019-06-02,10:55:03:00,https://indianexpress.com/article/lifestyle/art-and-culture/spicing-it-up-mohit-takalkar-medium-spicy-pune-5760546/
Indian Express,Ravi Jadhav: From a mill worker to a National Award winner,2019-06-02,10:48:22:00,https://indianexpress.com/article/lifestyle/art-and-culture/once-upon-a-film-ravi-jadhav-rampaat-sairat-5760563/
Indian Express,"A journey to Bosnia and Herzegovina, where ‘Sleeping Beauty’ awakens",2019-06-02,10:00:50:00,https://indianexpress.com/article/lifestyle/destination-of-the-week/journey-bosnia-herzegovina-where-sleeping-beauty-awakens-5760386/
Indian Express,Eid ul Fitr 2019: Know the Last day of Ramadan,2019-06-02,09:11:11:00,https://indianexpress.com/article/lifestyle/life-style/eid-ul-fitr-2019-know-last-day-ramadan-5760024/
Indian Express,"‘Diabetics can lead lives free from medication, insulin’: Dr Pramod Tripathi",2019-06-02,04:58:05:00,https://indianexpress.com/article/lifestyle/health/diabetics-can-lead-lives-free-from-medication-insulin-dr-pramod-tripathi-5760762/
Indian Express,Simply South,2019-06-02,00:10:10:00,https://indianexpress.com/article/lifestyle/simply-south-indian-food-sector-47-market-5760554/
Indian Express,Looking for togetherness on your family trip? Try staying in a hostel,2019-06-01,19:01:29:00,https://indianexpress.com/article/lifestyle/destination-of-the-week/looking-togetherness-your-family-trip-try-staying-hostel-5760332/
Indian Express,"Don’t call it Darjeeling, it’s Nepali tea",2019-06-01,17:48:36:00,https://indianexpress.com/article/lifestyle/food-wine/darjeeling-nepali-tea-5760267/
