Source,Heading,Category,Date,Time,URL,Cluster,cluster_similarity_value
Times of India, PM Modi Donald Trumps lavish farm payouts prompt questions at WTO,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/explain-how-pm-modi-will-double-farmers-income-eu-asks-india-at-wto/articleshow/69837495.cms,0,1.0
Times of India, Boeing signs first deal for 737 Max jet since deadly crashes,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/boeing-signs-first-deal-for-737-max-jet-since-deadly-crashes/articleshow/69846574.cms,1,0.77
Times of India, Investors lose over Rs 2 lakh as Sensex plunged 491 points,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/investors-lose-over-rs-2-lakh-as-sensex-plunged-491-points/videoshow/69830675.cms,2,0.59
Times of India, Uber to offer air cabs in New York looking at India too,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/uber-to-offer-air-cabs-in-new-york-looking-at-india-too/videoshow/69777093.cms,3,1.0
Times of India, ADB distances itself from Pakistans premature claim of 3 4 billion loan,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/adb-distances-itself-from-pakistans-premature-claim-of-3-4-billion-loan/articleshow/69820837.cms,4,1.0
Times of India, Etihad hires former Aer Lingus executive as new CFO,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/etihad-hires-former-aer-lingus-executive-as-new-cfo/articleshow/69827166.cms,5,0.52
Times of India, Strike on corruption Exams planned for directors,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/strike-on-corruption-exams-planned-for-directors/videoshow/69777110.cms,6,1.0
Times of India, Got free time Deliver for Amazon,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/got-free-time-deliver-for-amazon/videoshow/69799339.cms,7,0.54
Times of India, India likely to get information on 50 Swiss bank account holders,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/india-likely-to-get-information-on-50-swiss-bank-account-holders/videoshow/69841809.cms,8,0.53
Times of India, L Ts open offer for Mindtree commences today,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/lts-open-offer-for-mindtree-commences-today/videoshow/69814577.cms,9,1.0
Times of India, Plan to rescind H 4 visas yet to get final shape as rule making process not complete US official,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/plan-to-rescind-h-4-visas-yet-to-get-final-shape-as-rule-making-process-not-complete-us-official/articleshow/69840551.cms,10,0.52
Times of India, Saudi Arabia committed to Aramco IPO Crown prince,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/saudi-arabia-committed-to-aramco-ipo-crown-prince/articleshow/69811070.cms,11,1.0
Times of India, Tax defaulters cant escape prosecution by just paying a stiff fine,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/videos/business/tax-defaulters-cant-escape-prosecution-by-just-paying-a-stiff-fine/videoshow/69841788.cms,12,1.0
Times of India, Facebook unveils Libra its own digital currency for two billion plus users,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/facebook-unveils-its-own-digital-currency-for-two-billion-plus-users/articleshow/69840081.cms,13,1.0
Times of India, Huawei stunned by extent of US ban to bleed 30 billion in revenue,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/huawei-stunned-by-extent-of-us-ban-to-bleed-30-billion-in-revenue/articleshow/69833238.cms,14,1.0
Times of India, Made mistake in handling jets flaws Boeing,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/made-mistake-in-handling-jets-flaws-boeing/articleshow/69817311.cms,15,0.62
Times of India, Billionaire Patrick Drahi snaps up Sothebys in 3 7 billion deal,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/billionaire-patrick-drahi-snaps-up-sothebys-in-3-7-billion-deal/articleshow/69831835.cms,16,1.0
Times of India, YouTube working on removing harmful content Google CEO Sundar Pichai,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/youtube-working-on-removing-harmful-content-google-ceo-sundar-pichai/articleshow/69839224.cms,17,1.0
Times of India, Lakshmi Mittals S African subsidiary facing serious charges,international business,2019-06-19,01:05,https://timesofindia.indiatimes.com/business/international-business/lakshmi-mittals-south-african-subsidiary-facing-serious-environmental-contravention-charges/articleshow/69809652.cms,18,1.0
