Newspaper,Heading,Date,Time,URL
Indian Express,"DU admission 2019: Yoga no longer part of sports quota, put under ECA",2019-05-30,10:07:44 pm,https://indianexpress.com/article/education/du-admission-yoga-no-longer-part-of-sports-quota-put-under-eca-5757234/
Indian Express,"UK Board 10th, 11th, 12th Result 2019 Declared @ uaresult.nic.in HIGHLIGHTS: Dehradun boy Ananta Saklani tops Class 10 with 495 marks",2019-05-30,10:07:42 pm,https://indianexpress.com/article/education/uttarakhand-board-ubse-10th-12th-result-2019-declared-at-uaresults-nic-in-live-updates-5752637/
Indian Express,"Delhi University admissions 2019 @du.ac.in HIGHLIGHTS: Registration link activated, candidates can now apply online",2019-05-30,10:01:04 pm,https://indianexpress.com/article/education/delhi-university-admissions-2019-registration-begins-du-ac-in-live-updates-5756597/
Indian Express,"Delhi University admissions 2019 @du.ac.in HIGHLIGHTS: Registration process begins, know how to apply",2019-05-30,10:00:11 pm,https://indianexpress.com/article/education/du-admissions-2019-at-du-ac-in-live-updates-application-forms-documents-required-how-to-apply-eligibility-exam-dates-du-ac-in-delhi-university-5755602/
Indian Express,"Delhi University admissions 2019 @du.ac.in HIGHLIGHTS: Registration process begins, know how to apply",2019-05-30,10:00:11 pm,https://indianexpress.com/article/education/du-admissions-2019-at-du-ac-in-live-updates-application-forms-documents-required-how-to-apply-eligibility-exam-dates-du-ac-in-delhi-university-5755602/
Indian Express,BSEB Bihar Board 10th Compartment cum special exam result 2019: Date and time confirmed,2019-05-30,9:48:58 pm,https://indianexpress.com/article/education/bseb-bihar-board-10th-compartment-cum-special-exam-result-2019-date-and-time-confirmed-bsebssresult-com-biharboardonline-bihar-gov-in-5757237/
Indian Express,"DU admissions 2019: Registration process begins, know the documents required",2019-05-30,9:40:50 pm,https://indianexpress.com/article/education/du-admissions-2019-registration-process-begins-know-the-documents-required-du-ac-in-5757162/
Indian Express,"Delhi University admission begins today, how to apply",2019-05-30,9:06:41 pm,https://indianexpress.com/article/education/undergrad-admission-process-at-delhi-university-begins-today/
Indian Express,"DU admissions 2019: NTA to conduct entrance exams for all UG, PG courses",2019-05-30,8:47:56 pm,https://indianexpress.com/article/education/delhi-university-du-admissions-2019-nta-to-conduct-entrance-exams-for-all-ug-pg-courses-5756782/
Indian Express,Telangana TS ICET 2019: Preliminary answer keys to be released soon at icet.tsche.ac.in,2019-05-30,7:54:35 pm,https://indianexpress.com/article/education/manabadi-telangana-ts-icet-2019-preliminary-answer-keys-to-be-released-soon-at-icet-tsche-ac-in-5756993/
Indian Express,"Rajasthan PTET results 2019 declared: How to check result at ptet2019.net, ptet2019.org",2019-05-30,6:33:11 pm,https://indianexpress.com/article/education/rajasthan-ptet-results-2019-declared-when-and-where-to-check-ptet2019-net-ptet2019-org-5756475/
Indian Express,"Rajasthan PTET results 2019 declared by Dungar College, check at ptet2019.net, ptet2019.org",2019-05-30,6:16:36 pm,https://indianexpress.com/article/education/rajasthan-ptet-result-2019-date-and-time-ptet2019-net-ptet2019-org-5755887/
Indian Express,"In a first, Punjab govt organises social studies melas in schools",2019-05-30,6:12:02 pm,https://indianexpress.com/article/education/students-feel-that-sst-melas-fairs-makes-a-boring-subject-a-joyful-one-students-5756425/
Indian Express,CLAT 2019 answer keys released: Check how to download via websites,2019-05-30,6:09:50 pm,https://indianexpress.com/article/education/clat-2019-answer-keys-released-check-how-to-download-via-websites-clat-ac-in-5756832/
Indian Express,"Rajasthan RSOS class 12 results declared, how to check via websites",2019-05-30,5:43:14 pm,https://indianexpress.com/article/education/rajasthan-rsos-class-12-result-declared-how-to-check-via-websites-rsosapp-rajasthan-gov-in-5756742/
Indian Express,"CUSAT application process for fellowship begins, check eligibility criteria, salary",2019-05-30,5:31:19 pm,https://indianexpress.com/article/education/cusat-application-process-for-fellowship-begins-check-eligibility-criteria-salary-5756369/
