Newspaper,Heading,Category,Date,Time,URL
Indian Express,Yuvraj Singh announces retirement from international cricket,nil,2019-06-10,7:35:17 pm,https://indianexpress.com/article/sports/cricket/yuvraj-singh-announces-retirement-from-international-cricket-5772944/
Indian Express,"Bangladesh, Sri Lanka cross swords to stay in contention for semis",nil,2019-06-11,12:00:39 am,https://indianexpress.com/article/sports/cricket-world-cup/bangladesh-vs-sri-lanka-preview-5774135/
Indian Express,Shikhar Dhawan to undergo scans on his swollen thumb,nil,2019-06-10,10:52:05 pm,https://indianexpress.com/article/sports/cricket-world-cup/world-cup-2019-shikhar-dhawan-scans-thumb-5774123/
Indian Express,Faf du Plessis speaks about last-minute phone call from AB de Villiers,nil,2019-06-10,11:02:38 pm,https://indianexpress.com/article/sports/cricket-world-cup/faf-du-plessis-last-minute-phone-call-ab-de-villiers-south-africa-squad-5774122/
Indian Express,"World Cup 2019: Bangladesh, Sri Lanka cross swords to stay in contention for semis",nil,2019-06-11,00:00:39:00,https://indianexpress.com/article/sports/cricket-world-cup/bangladesh-vs-sri-lanka-preview-5774135/
Indian Express,"Yuvraj Singh deserved a better farewell, says Rohit Sharma",nil,2019-06-10,23:47:33:00,https://indianexpress.com/article/sports/cricket/yuvraj-singh-deserved-a-better-farewell-says-rohit-sharma-5774136/
Indian Express,World Cup 2019: Faf du Plessis speaks about last-minute phone call from AB de Villiers,nil,2019-06-10,23:02:38:00,https://indianexpress.com/article/sports/cricket-world-cup/faf-du-plessis-last-minute-phone-call-ab-de-villiers-south-africa-squad-5774122/
Indian Express,World Cup 2019: Shikhar Dhawan to undergo scans on his swollen thumb,nil,2019-06-10,22:52:05:00,https://indianexpress.com/article/sports/cricket-world-cup/world-cup-2019-shikhar-dhawan-scans-thumb-5774123/
Indian Express,World Cup 2019: Washout could leave South Africa’s hopes down the drain,nil,2019-06-10,22:35:33:00,https://indianexpress.com/article/sports/cricket-world-cup/south-africa-vs-west-indies-rain-washout-highlights-result-report-5774116/
Indian Express,FIH Series Finals: Akashdeep Singh slams hat-trick as India rout Uzbekistan 10-0,nil,2019-06-10,22:30:11:00,https://indianexpress.com/article/sports/hockey/fih-series-finals-akashdeep-singh-hat-trick-india-rout-uzbekistan-5774111/
Indian Express,"South Africa vs West Indies, World Cup 2019 Highlights: Match abandoned due to rain",nil,2019-06-10,22:13:17:00,https://indianexpress.com/article/sports/cricket-world-cup/south-africa-vs-west-indies-live-cricket-score-updates-5773293/
Indian Express,Tarundeep Rai leads India team to 11th place in Olympics qualifications,nil,2019-06-10,21:14:45:00,https://indianexpress.com/article/sports/sport-others/tarundeep-rai-archery-olympics-qualifications-5774069/
Indian Express,"Caster Semenya, Wayde Van Niekerk named in South Africa World Championship team",nil,2019-06-10,20:45:18:00,https://indianexpress.com/article/sports/sport-others/caster-semenya-wayde-van-niekerk-named-in-south-africa-world-championship-team-5774055/
Indian Express,You have come out as a true champ every time the team needed you: Sachin Tendulkar on Yuvraj Singh’s retirement,nil,2019-06-10,20:05:01:00,https://indianexpress.com/article/sports/cricket/yuvraj-singh-retirement-sachin-tendulkar-message-5773925/
Indian Express,"From best captain to toughest bowler he faced, Yuvraj Singh reveals all after announcing retirement",nil,2019-06-10,19:39:09:00,https://indianexpress.com/article/sports/cricket/its-the-perfect-day-to-move-on-what-yuvraj-singh-said-while-announcing-his-retirement/
Indian Express,UEFA Nations League shows VAR reaching beyond its original scope,nil,2019-06-10,19:39:05:00,https://indianexpress.com/article/sports/football/uefa-nations-league-var-more-than-original-scope-5774008/
