Source,Heading,Category,Date,Time,URL
Indian Express,LiveChennai News Live Updates: Doctors protest: Government Stanley Hospital medicos go on strike,cities,2019-06-17,2:48:40 pm,https://indianexpress.com/article/cities/chennai/chennai-news-live-updates-tamil-nadu-news-today-chennai-chennai-news-today-chennai-weather-traffic-live-updates-live-5783457/
Indian Express,"Delhi: Tempo driver swings sword at cops, they beat him with lathis",cities,2019-06-17,2:25:55 pm,https://indianexpress.com/article/delhi/tempo-driver-swings-sword-at-cops-they-beat-him-with-lathis-5783591/
Indian Express,Arvind Kejriwal demands probe into street fight between cops and driver in Delhi’s Mukherjee Nagar,cities,2019-06-17,2:19:49 pm,https://indianexpress.com/article/cities/delhi/kejriwal-demands-probe-into-street-fight-between-cops-and-driver-in-delhis-mukherjee-nagar-5784541/
Indian Express,LiveBangalore LIVE News Updates: Doctors protest: Karnataka Govt cancels leave for Govt doctors,cities,2019-06-17,2:55:43 pm,https://indianexpress.com/article/cities/bangalore/traffic-weather-bbmp-airport-police-crime-live-bengaluru-rains-5783451/
Indian Express,Lucknow: Doctors on 24-hour strike demanding safety at work place,cities,2019-06-17,10:49:57:00,https://indianexpress.com/article/cities/lucknow/lucknow-doctors-on-24-hour-strike-5783726/
Indian Express,Agra: Doctor among four arrested for conspiring to kill gym trainer,cities,2019-06-17,10:47:26:00,https://indianexpress.com/article/cities/lucknow/doctor-among-four-arrested-for-conspiring-to-kill-gym-trainer-5783729/
Indian Express,"Intellectuals raise voice against post-poll violence: Elections were held across country, why violence only in Bengal",cities,2019-06-17,10:41:42:00,https://indianexpress.com/article/cities/kolkata/intellectuals-polls-violence-taking-place-only-in-bengal-5783743/
Indian Express,"TMC worker killed in Hooghly, 4 detained",cities,2019-06-17,10:38:06:00,https://indianexpress.com/article/cities/kolkata/tmc-worker-killed-in-hooghly-4-detained-5783745/
Indian Express,"Mission Tandarust Punjab: 4,000 kg of plastic carry bags seized during raids",cities,2019-06-17,10:06:50:00,https://indianexpress.com/article/cities/chandigarh/4000-kg-of-plastic-carry-bags-seized-during-raids-5783710/
Indian Express,"World Continence Week: Women more prone to bladder problems, every one in six adult affected",cities,2019-06-17,10:02:05:00,https://indianexpress.com/article/cities/chandigarh/world-continence-week-from-today-women-more-prone-to-bladder-problems-every-one-in-six-adult-affected-5783842/
Indian Express,Chandigarh: Kharar flyover gets fresh deadline of March 2020,cities,2019-06-17,09:59:56:00,https://indianexpress.com/article/cities/chandigarh/chandigarh-now-kharar-flyover-gets-fresh-deadline-of-march-2020-5783833/
Indian Express,Chandigarh: Project Phoenix to bridge learning gaps in students.,cities,2019-06-17,09:39:01:00,https://indianexpress.com/article/cities/chandigarh/chandigarh-project-phoenix-to-bridge-learning-gaps-in-students-5783814/
Indian Express,"Chandigarh:No smart project in five years, how will City Beautiful turn into smart city?",cities,2019-06-17,09:38:58:00,https://indianexpress.com/article/cities/chandigarh/chandigarhno-smart-project-in-five-years-how-will-city-beautiful-turn-into-smart-city-5783753/
Indian Express,Mumbai Confidential: Second time lucky,cities,2019-06-17,09:28:54:00,https://indianexpress.com/article/cities/mumbai/suresh-khade-maharashtra-cabinet-expansion-monsoon-session-5783670/
Indian Express,Maharashtra Cabinet expansion: Bandra boy Ashish Shelar’s wait finally over,cities,2019-06-17,09:26:59:00,https://indianexpress.com/article/cities/mumbai/maharashtra-cabinet-expansion-bandra-boy-ashish-shelars-wait-finally-over-5783625/
Indian Express,"Maharashtra: In disarray, Opposition projects a united face",cities,2019-06-17,09:25:32:00,https://indianexpress.com/article/cities/mumbai/maharashtra-in-disarray-opposition-projects-a-united-face-5783658/
Indian Express,LiveBangalore LIVE News Updates: Doctors protest: Karnataka Govt cancels leave for Govt doctors,bangalore news,2019-06-17,13:14:22:00,https://indianexpress.com/article/cities/bangalore/traffic-weather-bbmp-airport-police-crime-live-bengaluru-rains-5783451/
Indian Express,BMTC begins non-AC bus services to Bengaluru airport,bangalore news,2019-06-15,16:38:19:00,https://indianexpress.com/article/cities/bangalore/bmtc-begins-non-ac-bus-services-to-bengaluru-airport/
Indian Express,"Karnataka woman tied to a pole for not repaying loan, video goes viral",bangalore news,2019-06-14,19:31:02:00,https://indianexpress.com/article/cities/bangalore/karnataka-woman-tied-to-a-pole-for-not-repaying-loan-video-goes-viral-5781146/
